CustomerID,CustomerName,Gender,City,Country,JoinDate,Segment
C1438,Customer_1438,Male,Dammam,Saudi Arabia,5/6/2021,SMB
C1439,Customer_1439,Male,Jeddah,Saudi Arabia,2/16/2025,SMB
C1440,Customer_1440,Female,Medina,Saudi Arabia,6/1/2024,SMB
C1441,Customer_1441,Male,Riyadh,Saudi Arabia,3/23/2023,SMB
C1442,Customer_1442,Male,Dammam,Saudi Arabia,11/28/2020,Retail
C1443,Customer_1443,Female,Jeddah,Saudi Arabia,12/6/2025,Corporate
C1444,Customer_1444,Male,Khobar,Saudi Arabia,2/4/2019,Retail
C1445,Customer_1445,Female,Dammam,Saudi Arabia,1/15/2023,Retail
C1446,Customer_1446,Male,Dammam,Saudi Arabia,5/3/2023,Retail
C1447,Customer_1447,Female,Medina,Saudi Arabia,2/12/2020,Corporate
C1448,Customer_1448,Female,Medina,Saudi Arabia,12/17/2024,Retail
C1449,Customer_1449,Male,Jeddah,Saudi Arabia,8/12/2024,Corporate
C1450,Customer_1450,Male,Riyadh,Saudi Arabia,10/10/2021,SMB
C1451,Customer_1451,Female,Dammam,Saudi Arabia,6/29/2024,Corporate
C1452,Customer_1452,Male,Riyadh,Saudi Arabia,11/21/2022,SMB
C1453,Customer_1453,Female,Dammam,Saudi Arabia,5/23/2022,Retail
C1454,Customer_1454,Female,Riyadh,Saudi Arabia,11/21/2021,Corporate
C1455,Customer_1455,Male,Medina,Saudi Arabia,2/21/2022,Retail
C1456,Customer_1456,Male,Dammam,Saudi Arabia,5/29/2023,SMB
C1457,Customer_1457,Male,Riyadh,Saudi Arabia,4/15/2023,SMB
C1458,Customer_1458,Male,Khobar,Saudi Arabia,9/11/2021,SMB
C1459,Customer_1459,Male,Khobar,Saudi Arabia,7/3/2022,SMB
C1460,Customer_1460,Female,Khobar,Saudi Arabia,1/29/2025,Retail
C1461,Customer_1461,Male,Jeddah,Saudi Arabia,7/7/2025,SMB
C1462,Customer_1462,Male,Jeddah,Saudi Arabia,6/19/2022,SMB
C1463,Customer_1463,Male,Khobar,Saudi Arabia,8/17/2020,SMB
C1464,Customer_1464,Male,Dammam,Saudi Arabia,10/5/2019,SMB
C1465,Customer_1465,Male,Jeddah,Saudi Arabia,7/24/2022,Retail
C1466,Customer_1466,Male,Dammam,Saudi Arabia,8/23/2023,Corporate
C1467,Customer_1467,Female,Khobar,Saudi Arabia,1/26/2022,Retail
C1468,Customer_1468,Male,Riyadh,Saudi Arabia,6/22/2020,Retail
C1469,Customer_1469,Male,Medina,Saudi Arabia,12/2/2025,Corporate
C1470,Customer_1470,Male,Medina,Saudi Arabia,8/9/2021,Retail
C1471,Customer_1471,Male,Dammam,Saudi Arabia,11/22/2019,SMB
C1472,Customer_1472,Female,Jeddah,Saudi Arabia,8/19/2024,SMB
C1473,Customer_1473,Female,Dammam,Saudi Arabia,1/23/2021,Corporate
C1474,Customer_1474,Female,Khobar,Saudi Arabia,7/17/2020,Retail
C1475,Customer_1475,Male,Jeddah,Saudi Arabia,5/13/2019,Corporate
C1476,Customer_1476,Male,Dammam,Saudi Arabia,8/19/2023,Retail
C1477,Customer_1477,Male,Jeddah,Saudi Arabia,9/28/2019,Retail
C1478,Customer_1478,Female,Medina,Saudi Arabia,6/29/2024,SMB
C1479,Customer_1479,Female,Khobar,Saudi Arabia,10/7/2021,Corporate
C1480,Customer_1480,Female,Riyadh,Saudi Arabia,10/26/2025,SMB
C1481,Customer_1481,Female,Dammam,Saudi Arabia,6/3/2023,SMB
C1482,Customer_1482,Male,Medina,Saudi Arabia,3/23/2020,Corporate
C1483,Customer_1483,Female,Riyadh,Saudi Arabia,10/3/2021,SMB
C1484,Customer_1484,Female,Riyadh,Saudi Arabia,4/3/2025,Corporate
C1485,Customer_1485,Male,Jeddah,Saudi Arabia,4/7/2022,Corporate
C1486,Customer_1486,Female,Dammam,Saudi Arabia,3/17/2022,Corporate
C1487,Customer_1487,Male,Khobar,Saudi Arabia,4/20/2022,SMB
C1488,Customer_1488,Male,Medina,Saudi Arabia,8/5/2020,Corporate
C1489,Customer_1489,Female,Riyadh,Saudi Arabia,8/12/2024,Retail
C1490,Customer_1490,Male,Medina,Saudi Arabia,2/16/2025,Retail
C1491,Customer_1491,Female,Khobar,Saudi Arabia,8/17/2022,Corporate
C1492,Customer_1492,Male,Jeddah,Saudi Arabia,2/2/2024,SMB
C1493,Customer_1493,Male,Khobar,Saudi Arabia,1/5/2020,Corporate
C1494,Customer_1494,Female,Jeddah,Saudi Arabia,5/21/2020,Retail
C1495,Customer_1495,Male,Khobar,Saudi Arabia,1/26/2023,Retail
C1496,Customer_1496,Female,Medina,Saudi Arabia,11/12/2025,Retail
C1497,Customer_1497,Female,Medina,Saudi Arabia,4/8/2023,Retail
C1498,Customer_1498,Male,Dammam,Saudi Arabia,5/5/2025,SMB
C1499,Customer_1499,Male,Jeddah,Saudi Arabia,8/15/2020,Retail
C1500,Customer_1500,Male,Khobar,Saudi Arabia,6/15/2022,Corporate
C1501,Customer_1501,Female,Dammam,Saudi Arabia,1/10/2021,Retail
C1502,Customer_1502,Male,Jeddah,Saudi Arabia,1/15/2019,SMB
C1503,Customer_1503,Female,Riyadh,Saudi Arabia,2/22/2024,Corporate
C1504,Customer_1504,Female,Medina,Saudi Arabia,1/24/2019,SMB
C1505,Customer_1505,Female,Jeddah,Saudi Arabia,6/7/2021,SMB
C1506,Customer_1506,Female,Khobar,Saudi Arabia,8/7/2023,Corporate
C1507,Customer_1507,Male,Medina,Saudi Arabia,9/24/2025,Retail
C1508,Customer_1508,Male,Medina,Saudi Arabia,2/13/2022,SMB
C1509,Customer_1509,Male,Riyadh,Saudi Arabia,1/27/2021,Retail
C1510,Customer_1510,Male,Dammam,Saudi Arabia,5/31/2019,Retail
C1511,Customer_1511,Male,Medina,Saudi Arabia,10/7/2025,Corporate
C1512,Customer_1512,Female,Riyadh,Saudi Arabia,7/20/2019,Retail
C1513,Customer_1513,Female,Jeddah,Saudi Arabia,10/22/2020,SMB
C1514,Customer_1514,Female,Medina,Saudi Arabia,9/2/2025,SMB
C1515,Customer_1515,Male,Khobar,Saudi Arabia,6/29/2025,Corporate
C1516,Customer_1516,Male,Riyadh,Saudi Arabia,5/10/2022,Corporate
C1517,Customer_1517,Female,Khobar,Saudi Arabia,10/5/2019,Corporate
C1518,Customer_1518,Male,Dammam,Saudi Arabia,4/12/2024,Retail
C1519,Customer_1519,Male,Dammam,Saudi Arabia,9/10/2022,SMB
C1520,Customer_1520,Female,Medina,Saudi Arabia,5/9/2021,SMB
C1521,Customer_1521,Male,Medina,Saudi Arabia,8/27/2019,Retail
C1522,Customer_1522,Male,Khobar,Saudi Arabia,10/13/2025,SMB
C1523,Customer_1523,Female,Khobar,Saudi Arabia,10/29/2025,Corporate
C1524,Customer_1524,Female,Medina,Saudi Arabia,6/13/2025,SMB
C1525,Customer_1525,Female,Jeddah,Saudi Arabia,11/21/2025,SMB
C1526,Customer_1526,Female,Medina,Saudi Arabia,7/31/2024,Corporate
C1527,Customer_1527,Male,Medina,Saudi Arabia,8/11/2021,SMB
C1528,Customer_1528,Female,Jeddah,Saudi Arabia,1/7/2019,Retail
C1529,Customer_1529,Male,Khobar,Saudi Arabia,4/28/2020,SMB
C1530,Customer_1530,Male,Medina,Saudi Arabia,8/26/2023,Corporate
C1531,Customer_1531,Male,Dammam,Saudi Arabia,12/3/2022,SMB
C1532,Customer_1532,Male,Riyadh,Saudi Arabia,4/4/2021,SMB
C1533,Customer_1533,Female,Dammam,Saudi Arabia,10/5/2019,Corporate
C1534,Customer_1534,Female,Medina,Saudi Arabia,3/2/2025,Corporate
C1535,Customer_1535,Male,Riyadh,Saudi Arabia,9/27/2022,Corporate
C1536,Customer_1536,Female,Medina,Saudi Arabia,11/28/2025,Retail
C1537,Customer_1537,Male,Jeddah,Saudi Arabia,9/15/2022,Corporate
C1538,Customer_1538,Female,Khobar,Saudi Arabia,5/26/2019,SMB
C1539,Customer_1539,Male,Khobar,Saudi Arabia,9/28/2020,SMB
C1540,Customer_1540,Female,Medina,Saudi Arabia,10/4/2022,Corporate
C1541,Customer_1541,Female,Riyadh,Saudi Arabia,11/4/2024,Corporate
C1542,Customer_1542,Female,Medina,Saudi Arabia,1/3/2025,Retail
C1543,Customer_1543,Male,Medina,Saudi Arabia,9/20/2022,Corporate
C1544,Customer_1544,Male,Jeddah,Saudi Arabia,2/22/2022,Retail
C1545,Customer_1545,Female,Khobar,Saudi Arabia,12/28/2024,Retail
C1546,Customer_1546,Female,Jeddah,Saudi Arabia,9/3/2025,Retail
C1547,Customer_1547,Female,Dammam,Saudi Arabia,5/10/2019,Corporate
C1548,Customer_1548,Female,Riyadh,Saudi Arabia,7/28/2024,Retail
C1549,Customer_1549,Female,Khobar,Saudi Arabia,5/24/2022,Retail
C1550,Customer_1550,Female,Jeddah,Saudi Arabia,4/4/2020,Corporate
C1551,Customer_1551,Male,Jeddah,Saudi Arabia,1/15/2020,Corporate
C1552,Customer_1552,Male,Khobar,Saudi Arabia,8/10/2024,Retail
C1553,Customer_1553,Male,Dammam,Saudi Arabia,6/3/2024,SMB
C1554,Customer_1554,Female,Dammam,Saudi Arabia,8/9/2020,Retail
C1555,Customer_1555,Male,Jeddah,Saudi Arabia,5/30/2019,Corporate
C1556,Customer_1556,Female,Medina,Saudi Arabia,4/19/2020,Retail
C1557,Customer_1557,Female,Riyadh,Saudi Arabia,8/31/2025,Retail
C1558,Customer_1558,Female,Khobar,Saudi Arabia,7/8/2019,Retail
C1559,Customer_1559,Female,Riyadh,Saudi Arabia,6/23/2025,Corporate
C1560,Customer_1560,Male,Dammam,Saudi Arabia,4/1/2021,Retail
C1561,Customer_1561,Female,Dammam,Saudi Arabia,12/20/2024,Corporate
C1562,Customer_1562,Female,Riyadh,Saudi Arabia,1/21/2022,Retail
C1563,Customer_1563,Male,Dammam,Saudi Arabia,4/13/2020,Retail
C1564,Customer_1564,Male,Jeddah,Saudi Arabia,1/31/2025,Corporate
C1565,Customer_1565,Female,Dammam,Saudi Arabia,8/2/2020,SMB
C1566,Customer_1566,Female,Medina,Saudi Arabia,9/29/2021,Retail
C1567,Customer_1567,Male,Dammam,Saudi Arabia,11/16/2025,Corporate
C1568,Customer_1568,Female,Riyadh,Saudi Arabia,6/16/2020,Retail
C1569,Customer_1569,Female,Riyadh,Saudi Arabia,3/9/2020,Corporate
C1570,Customer_1570,Male,Riyadh,Saudi Arabia,10/13/2023,Corporate
C1571,Customer_1571,Male,Medina,Saudi Arabia,8/24/2025,SMB
C1572,Customer_1572,Female,Medina,Saudi Arabia,12/27/2022,Corporate
C1573,Customer_1573,Female,Jeddah,Saudi Arabia,12/25/2024,Retail
C1574,Customer_1574,Female,Medina,Saudi Arabia,6/23/2020,Retail
C1575,Customer_1575,Female,Riyadh,Saudi Arabia,2/10/2024,Corporate
C1576,Customer_1576,Female,Khobar,Saudi Arabia,8/7/2021,Retail
C1577,Customer_1577,Male,Medina,Saudi Arabia,11/22/2021,Corporate
C1578,Customer_1578,Female,Jeddah,Saudi Arabia,9/15/2022,Corporate
C1579,Customer_1579,Female,Khobar,Saudi Arabia,5/4/2019,Retail
C1580,Customer_1580,Female,Riyadh,Saudi Arabia,12/10/2022,Corporate
C1581,Customer_1581,Female,Jeddah,Saudi Arabia,3/2/2022,Corporate
C1582,Customer_1582,Male,Medina,Saudi Arabia,2/26/2020,Corporate
C1583,Customer_1583,Male,Dammam,Saudi Arabia,3/27/2025,SMB
C1584,Customer_1584,Male,Dammam,Saudi Arabia,12/22/2024,Corporate
C1585,Customer_1585,Female,Medina,Saudi Arabia,8/21/2023,Retail
C1586,Customer_1586,Male,Medina,Saudi Arabia,10/13/2020,Corporate
C1587,Customer_1587,Female,Riyadh,Saudi Arabia,10/27/2022,Retail
C1588,Customer_1588,Female,Khobar,Saudi Arabia,5/12/2025,Corporate
C1589,Customer_1589,Male,Jeddah,Saudi Arabia,11/16/2019,SMB
C1590,Customer_1590,Female,Riyadh,Saudi Arabia,8/22/2025,SMB
C1591,Customer_1591,Female,Dammam,Saudi Arabia,3/23/2025,Retail
C1592,Customer_1592,Female,Jeddah,Saudi Arabia,6/15/2022,Corporate
C1593,Customer_1593,Male,Medina,Saudi Arabia,3/21/2020,SMB
C1594,Customer_1594,Female,Dammam,Saudi Arabia,7/17/2024,SMB
C1595,Customer_1595,Male,Riyadh,Saudi Arabia,6/10/2021,Retail
C1596,Customer_1596,Male,Jeddah,Saudi Arabia,9/3/2020,Corporate
C1597,Customer_1597,Female,Khobar,Saudi Arabia,11/26/2025,SMB
C1598,Customer_1598,Female,Jeddah,Saudi Arabia,4/22/2021,SMB
C1599,Customer_1599,Female,Dammam,Saudi Arabia,5/24/2025,SMB
C1600,Customer_1600,Female,Khobar,Saudi Arabia,11/11/2022,Retail
C1601,Customer_1601,Male,Medina,Saudi Arabia,9/21/2024,Corporate
C1602,Customer_1602,Male,Dammam,Saudi Arabia,9/13/2019,Corporate
C1603,Customer_1603,Male,Riyadh,Saudi Arabia,4/12/2025,Corporate
C1604,Customer_1604,Male,Dammam,Saudi Arabia,5/8/2019,Retail
C1605,Customer_1605,Female,Medina,Saudi Arabia,6/3/2023,SMB
C1606,Customer_1606,Female,Khobar,Saudi Arabia,7/22/2023,Corporate
C1607,Customer_1607,Female,Medina,Saudi Arabia,5/15/2021,SMB
C1608,Customer_1608,Male,Khobar,Saudi Arabia,7/23/2020,Retail
C1609,Customer_1609,Female,Dammam,Saudi Arabia,9/5/2023,Retail
C1610,Customer_1610,Female,Jeddah,Saudi Arabia,7/4/2020,Retail
C1611,Customer_1611,Male,Riyadh,Saudi Arabia,8/12/2020,SMB
C1612,Customer_1612,Female,Khobar,Saudi Arabia,7/10/2020,Retail
C1613,Customer_1613,Male,Khobar,Saudi Arabia,2/11/2024,SMB
C1614,Customer_1614,Female,Medina,Saudi Arabia,1/6/2021,Corporate
C1615,Customer_1615,Female,Medina,Saudi Arabia,1/18/2024,Corporate
C1616,Customer_1616,Female,Jeddah,Saudi Arabia,1/31/2021,Corporate
C1617,Customer_1617,Male,Medina,Saudi Arabia,8/2/2024,SMB
C1618,Customer_1618,Male,Medina,Saudi Arabia,1/7/2022,Corporate
C1619,Customer_1619,Female,Riyadh,Saudi Arabia,6/5/2019,SMB
C1620,Customer_1620,Female,Dammam,Saudi Arabia,4/8/2020,SMB
C1621,Customer_1621,Female,Riyadh,Saudi Arabia,8/4/2020,SMB
C1622,Customer_1622,Female,Khobar,Saudi Arabia,10/18/2024,Retail
C1623,Customer_1623,Male,Jeddah,Saudi Arabia,4/19/2024,SMB
C1624,Customer_1624,Male,Medina,Saudi Arabia,7/2/2025,Corporate
C1625,Customer_1625,Male,Dammam,Saudi Arabia,12/31/2024,Retail
C1626,Customer_1626,Female,Khobar,Saudi Arabia,9/30/2024,Corporate
C1627,Customer_1627,Female,Khobar,Saudi Arabia,12/16/2022,Corporate
C1628,Customer_1628,Female,Jeddah,Saudi Arabia,5/25/2019,SMB
C1629,Customer_1629,Female,Medina,Saudi Arabia,12/2/2021,Retail
C1630,Customer_1630,Female,Medina,Saudi Arabia,11/23/2020,SMB
C1631,Customer_1631,Male,Dammam,Saudi Arabia,4/22/2019,Corporate
C1632,Customer_1632,Female,Riyadh,Saudi Arabia,6/3/2020,SMB
C1633,Customer_1633,Male,Dammam,Saudi Arabia,10/29/2021,Retail
C1634,Customer_1634,Female,Dammam,Saudi Arabia,11/18/2021,Retail
C1635,Customer_1635,Male,Medina,Saudi Arabia,12/16/2020,SMB
C1636,Customer_1636,Male,Khobar,Saudi Arabia,2/23/2023,Retail
C1637,Customer_1637,Female,Jeddah,Saudi Arabia,6/9/2024,Retail
C1638,Customer_1638,Male,Dammam,Saudi Arabia,12/12/2019,Retail
C1639,Customer_1639,Male,Khobar,Saudi Arabia,8/19/2023,Corporate
C1640,Customer_1640,Male,Khobar,Saudi Arabia,11/16/2020,Retail
C1641,Customer_1641,Female,Riyadh,Saudi Arabia,12/18/2021,Retail
C1642,Customer_1642,Male,Jeddah,Saudi Arabia,3/15/2024,Corporate
C1643,Customer_1643,Female,Dammam,Saudi Arabia,5/4/2024,SMB
C1644,Customer_1644,Male,Khobar,Saudi Arabia,5/17/2023,Corporate
C1645,Customer_1645,Female,Jeddah,Saudi Arabia,12/12/2024,Corporate
C1646,Customer_1646,Male,Dammam,Saudi Arabia,1/13/2024,Corporate
C1647,Customer_1647,Female,Medina,Saudi Arabia,6/18/2019,Retail
C1648,Customer_1648,Female,Khobar,Saudi Arabia,11/5/2025,SMB
C1649,Customer_1649,Female,Dammam,Saudi Arabia,1/12/2022,Corporate
C1650,Customer_1650,Male,Dammam,Saudi Arabia,7/20/2025,Corporate
C1651,Customer_1651,Female,Jeddah,Saudi Arabia,8/8/2025,Retail
C1652,Customer_1652,Female,Jeddah,Saudi Arabia,7/7/2022,SMB
C1653,Customer_1653,Male,Riyadh,Saudi Arabia,10/6/2019,Retail
C1654,Customer_1654,Female,Riyadh,Saudi Arabia,11/21/2024,Retail
C1655,Customer_1655,Female,Dammam,Saudi Arabia,6/17/2021,SMB
C1656,Customer_1656,Female,Dammam,Saudi Arabia,3/1/2021,Retail
C1657,Customer_1657,Male,Medina,Saudi Arabia,1/12/2020,Retail
C1658,Customer_1658,Male,Medina,Saudi Arabia,5/13/2020,SMB
C1659,Customer_1659,Male,Riyadh,Saudi Arabia,10/12/2025,Retail
C1660,Customer_1660,Female,Medina,Saudi Arabia,1/26/2021,Retail
C1661,Customer_1661,Male,Dammam,Saudi Arabia,4/21/2022,Corporate
C1662,Customer_1662,Male,Khobar,Saudi Arabia,2/6/2022,Corporate
C1663,Customer_1663,Female,Dammam,Saudi Arabia,10/25/2020,Retail
C1664,Customer_1664,Female,Riyadh,Saudi Arabia,4/17/2023,Corporate
C1665,Customer_1665,Female,Riyadh,Saudi Arabia,11/23/2021,Corporate
C1666,Customer_1666,Male,Khobar,Saudi Arabia,10/12/2019,Corporate
C1667,Customer_1667,Male,Medina,Saudi Arabia,5/28/2023,Retail
C1668,Customer_1668,Female,Riyadh,Saudi Arabia,8/12/2020,SMB
C1669,Customer_1669,Female,Jeddah,Saudi Arabia,11/19/2025,SMB
C1670,Customer_1670,Male,Khobar,Saudi Arabia,11/26/2021,Retail
C1671,Customer_1671,Male,Riyadh,Saudi Arabia,10/16/2019,SMB
C1672,Customer_1672,Female,Khobar,Saudi Arabia,3/18/2019,Corporate
C1673,Customer_1673,Male,Riyadh,Saudi Arabia,6/4/2019,SMB
C1674,Customer_1674,Female,Dammam,Saudi Arabia,9/12/2020,SMB
C1675,Customer_1675,Female,Khobar,Saudi Arabia,6/11/2025,Retail
C1676,Customer_1676,Female,Khobar,Saudi Arabia,11/22/2023,Corporate
C1677,Customer_1677,Male,Medina,Saudi Arabia,7/14/2021,Retail
C1678,Customer_1678,Female,Khobar,Saudi Arabia,5/11/2020,SMB
C1679,Customer_1679,Female,Dammam,Saudi Arabia,5/25/2022,Corporate
C1680,Customer_1680,Male,Riyadh,Saudi Arabia,2/5/2023,SMB
C1681,Customer_1681,Female,Riyadh,Saudi Arabia,2/26/2024,Corporate
C1682,Customer_1682,Male,Jeddah,Saudi Arabia,3/21/2025,Retail
C1683,Customer_1683,Female,Jeddah,Saudi Arabia,5/9/2022,SMB
C1684,Customer_1684,Female,Riyadh,Saudi Arabia,1/11/2023,Corporate
C1685,Customer_1685,Male,Khobar,Saudi Arabia,2/15/2021,Retail
C1686,Customer_1686,Male,Jeddah,Saudi Arabia,4/14/2019,SMB
C1687,Customer_1687,Male,Khobar,Saudi Arabia,5/12/2023,Retail
C1688,Customer_1688,Female,Khobar,Saudi Arabia,12/27/2024,Corporate
C1689,Customer_1689,Male,Riyadh,Saudi Arabia,10/21/2022,Retail
C1690,Customer_1690,Female,Riyadh,Saudi Arabia,7/19/2023,Retail
C1691,Customer_1691,Male,Medina,Saudi Arabia,2/21/2024,SMB
C1692,Customer_1692,Male,Medina,Saudi Arabia,8/12/2021,Retail
C1693,Customer_1693,Male,Jeddah,Saudi Arabia,6/25/2024,SMB
C1694,Customer_1694,Male,Khobar,Saudi Arabia,12/7/2025,Retail
C1695,Customer_1695,Male,Jeddah,Saudi Arabia,2/28/2019,Retail
C1696,Customer_1696,Male,Dammam,Saudi Arabia,2/3/2020,Corporate
C1697,Customer_1697,Male,Medina,Saudi Arabia,9/19/2019,Retail
C1698,Customer_1698,Male,Khobar,Saudi Arabia,9/3/2025,SMB
C1699,Customer_1699,Male,Riyadh,Saudi Arabia,4/10/2021,Corporate
C1700,Customer_1700,Female,Khobar,Saudi Arabia,8/21/2022,Retail
C1701,Customer_1701,Male,Dammam,Saudi Arabia,5/23/2021,Retail
C1702,Customer_1702,Male,Dammam,Saudi Arabia,9/16/2019,Retail
C1703,Customer_1703,Female,Jeddah,Saudi Arabia,8/28/2023,Retail
C1704,Customer_1704,Female,Medina,Saudi Arabia,11/6/2020,Corporate
C1705,Customer_1705,Male,Medina,Saudi Arabia,6/16/2019,Retail
C1706,Customer_1706,Male,Medina,Saudi Arabia,3/21/2023,Retail
C1707,Customer_1707,Male,Khobar,Saudi Arabia,11/27/2019,Retail
C1708,Customer_1708,Male,Jeddah,Saudi Arabia,1/1/2020,SMB
C1709,Customer_1709,Female,Khobar,Saudi Arabia,5/3/2024,SMB
C1710,Customer_1710,Male,Jeddah,Saudi Arabia,8/9/2020,SMB
C1711,Customer_1711,Female,Medina,Saudi Arabia,1/19/2024,Corporate
C1712,Customer_1712,Male,Jeddah,Saudi Arabia,11/5/2025,SMB
C1713,Customer_1713,Male,Medina,Saudi Arabia,1/7/2021,SMB
C1714,Customer_1714,Female,Medina,Saudi Arabia,12/27/2019,SMB
C1715,Customer_1715,Female,Dammam,Saudi Arabia,9/12/2023,Retail
C1716,Customer_1716,Male,Jeddah,Saudi Arabia,4/26/2020,SMB
C1717,Customer_1717,Male,Medina,Saudi Arabia,1/22/2023,SMB
C1718,Customer_1718,Male,Khobar,Saudi Arabia,5/2/2021,Corporate
C1719,Customer_1719,Male,Jeddah,Saudi Arabia,4/6/2020,Retail
C1720,Customer_1720,Female,Khobar,Saudi Arabia,12/23/2020,Retail
C1721,Customer_1721,Male,Riyadh,Saudi Arabia,1/31/2023,Corporate
C1722,Customer_1722,Male,Khobar,Saudi Arabia,10/26/2021,Corporate
C1723,Customer_1723,Female,Riyadh,Saudi Arabia,3/3/2020,SMB
C1724,Customer_1724,Male,Medina,Saudi Arabia,12/21/2020,Retail
C1725,Customer_1725,Male,Khobar,Saudi Arabia,10/10/2024,Retail
C1726,Customer_1726,Male,Jeddah,Saudi Arabia,12/27/2023,SMB
C1727,Customer_1727,Female,Khobar,Saudi Arabia,3/25/2021,SMB
C1728,Customer_1728,Female,Jeddah,Saudi Arabia,3/27/2020,Corporate
C1729,Customer_1729,Male,Riyadh,Saudi Arabia,8/29/2021,SMB
C1730,Customer_1730,Female,Jeddah,Saudi Arabia,3/19/2023,Retail
C1731,Customer_1731,Male,Khobar,Saudi Arabia,7/24/2025,Corporate
C1732,Customer_1732,Male,Khobar,Saudi Arabia,8/16/2020,Retail
C1733,Customer_1733,Female,Jeddah,Saudi Arabia,5/6/2023,Corporate
C1734,Customer_1734,Male,Khobar,Saudi Arabia,3/6/2021,SMB
C1735,Customer_1735,Female,Dammam,Saudi Arabia,4/8/2021,Corporate
C1736,Customer_1736,Male,Riyadh,Saudi Arabia,5/18/2025,Retail
C1737,Customer_1737,Female,Jeddah,Saudi Arabia,3/31/2020,Corporate
C1738,Customer_1738,Female,Khobar,Saudi Arabia,12/2/2020,Corporate
C1739,Customer_1739,Male,Dammam,Saudi Arabia,10/8/2025,Retail
C1740,Customer_1740,Male,Medina,Saudi Arabia,3/14/2025,Retail
C1741,Customer_1741,Male,Khobar,Saudi Arabia,11/7/2024,Corporate
C1742,Customer_1742,Male,Medina,Saudi Arabia,4/23/2024,Corporate
C1743,Customer_1743,Female,Riyadh,Saudi Arabia,10/20/2023,SMB
C1744,Customer_1744,Male,Jeddah,Saudi Arabia,9/2/2022,Corporate
C1745,Customer_1745,Male,Medina,Saudi Arabia,9/2/2020,SMB
C1746,Customer_1746,Male,Khobar,Saudi Arabia,7/1/2019,Retail
C1747,Customer_1747,Female,Medina,Saudi Arabia,5/18/2019,Corporate
C1748,Customer_1748,Female,Khobar,Saudi Arabia,2/6/2020,Corporate
C1749,Customer_1749,Female,Jeddah,Saudi Arabia,12/7/2019,SMB
C1750,Customer_1750,Male,Khobar,Saudi Arabia,6/11/2021,Retail
C1751,Customer_1751,Female,Dammam,Saudi Arabia,9/6/2021,SMB
C1752,Customer_1752,Male,Riyadh,Saudi Arabia,5/19/2024,SMB
C1753,Customer_1753,Female,Jeddah,Saudi Arabia,2/25/2024,SMB
C1754,Customer_1754,Male,Khobar,Saudi Arabia,3/14/2024,Retail
C1755,Customer_1755,Female,Jeddah,Saudi Arabia,2/26/2023,SMB
C1756,Customer_1756,Female,Riyadh,Saudi Arabia,10/17/2019,Corporate
C1757,Customer_1757,Female,Medina,Saudi Arabia,5/14/2019,Corporate
C1758,Customer_1758,Female,Dammam,Saudi Arabia,11/13/2025,SMB
C1759,Customer_1759,Male,Riyadh,Saudi Arabia,12/16/2025,Corporate
C1760,Customer_1760,Male,Medina,Saudi Arabia,1/30/2023,Retail
C1761,Customer_1761,Male,Khobar,Saudi Arabia,2/6/2023,Corporate
C1762,Customer_1762,Male,Dammam,Saudi Arabia,2/9/2023,Retail
C1763,Customer_1763,Male,Medina,Saudi Arabia,4/18/2021,Retail
C1764,Customer_1764,Female,Jeddah,Saudi Arabia,1/19/2025,Retail
C1765,Customer_1765,Female,Medina,Saudi Arabia,5/9/2021,SMB
C1766,Customer_1766,Male,Dammam,Saudi Arabia,12/15/2022,Corporate
C1767,Customer_1767,Female,Dammam,Saudi Arabia,8/12/2019,Retail
C1768,Customer_1768,Female,Dammam,Saudi Arabia,1/28/2024,Corporate
C1769,Customer_1769,Male,Khobar,Saudi Arabia,12/18/2024,SMB
C1770,Customer_1770,Female,Khobar,Saudi Arabia,12/18/2025,Corporate
C1771,Customer_1771,Male,Jeddah,Saudi Arabia,2/19/2024,Retail
C1772,Customer_1772,Male,Khobar,Saudi Arabia,1/2/2021,Corporate
C1773,Customer_1773,Male,Riyadh,Saudi Arabia,11/5/2020,Corporate
C1774,Customer_1774,Male,Jeddah,Saudi Arabia,7/25/2024,Retail
C1775,Customer_1775,Male,Medina,Saudi Arabia,4/3/2019,Corporate
C1776,Customer_1776,Female,Medina,Saudi Arabia,6/24/2020,Corporate
C1777,Customer_1777,Female,Khobar,Saudi Arabia,12/24/2023,SMB
C1778,Customer_1778,Male,Dammam,Saudi Arabia,2/13/2021,Retail
C1779,Customer_1779,Male,Jeddah,Saudi Arabia,10/29/2024,SMB
C1780,Customer_1780,Female,Khobar,Saudi Arabia,6/28/2025,Corporate
C1781,Customer_1781,Female,Khobar,Saudi Arabia,8/27/2025,SMB
C1782,Customer_1782,Female,Khobar,Saudi Arabia,5/30/2022,SMB
C1783,Customer_1783,Male,Dammam,Saudi Arabia,12/4/2020,Corporate
C1784,Customer_1784,Male,Khobar,Saudi Arabia,3/4/2023,Corporate
C1785,Customer_1785,Male,Jeddah,Saudi Arabia,12/17/2022,Corporate
C1786,Customer_1786,Female,Jeddah,Saudi Arabia,12/8/2025,Retail
C1787,Customer_1787,Female,Jeddah,Saudi Arabia,12/19/2020,SMB
C1788,Customer_1788,Male,Jeddah,Saudi Arabia,9/1/2021,Retail
C1789,Customer_1789,Male,Dammam,Saudi Arabia,6/11/2025,Retail
C1790,Customer_1790,Female,Dammam,Saudi Arabia,2/23/2023,Retail
